doc_name,stream,group,is_active,is_expired,is_rfc,is_replaced,is_withdrawn_submitter,is_withdrawn_ietf,rfc_num,revisions
name,became_rfc,expired,replaced,revisions
draft-ietf-tuba-mib,False,True,False,0
draft-ietf-ospf-md5,False,True,False,2
draft-ietf-wnils-whois-mesh,True,False,False,2
draft-ietf-notary-mime-report,True,False,False,5
draft-ietf-imap-model,True,False,False,0
draft-ietf-ipngwg-unicst-addr-allo,True,False,False,1
draft-ietf-pem-ansix9.17,False,True,False,0
draft-ietf-idr-autosys-guide,True,False,False,3
draft-ietf-mailext-pipeline,True,False,False,2
draft-ietf-mailext-checkp,True,False,False,1
draft-ietf-iiir-z3950,True,False,False,0
draft-ietf-uri-relative-url,True,False,False,5
draft-ietf-ipatm-ipmc,True,False,False,11
draft-ietf-tftpexts-option-ext,True,False,False,2
draft-ietf-tftpexts-blksize-opt,True,False,False,1
draft-ietf-ifmib-ssr-mib,True,False,False,1
draft-ietf-idmr-cbt-spec,True,False,False,9
draft-ietf-isis-extended-sequence-no-tlv,True,False,False,6
draft-ietf-nisi-nicdoc,False,True,False,0
draft-ietf-ipngwg-dns,True,False,False,0
draft-ietf-ipngwg-bsd-api,True,False,False,6
draft-ietf-st2-spec,True,False,False,3
draft-ietf-isn-expectations,True,False,False,0
draft-ietf-sdr-erp,False,True,False,0
draft-ietf-asid-schema,True,False,False,1
draft-ietf-ipngwg-ipv6-spec,True,False,False,1
draft-ietf-httpauth-extension,True,False,False,9
draft-ietf-opstat-client-server,True,False,False,2
draft-ietf-aft-socks-protocol-v5,True,False,False,5
draft-ietf-idmr-msec,True,False,False,2
draft-ietf-trainmat-catalogue,True,False,False,6
draft-ietf-sdr-IPv6-pack,False,True,False,0
draft-ietf-aft-socks-md5-auth,False,True,False,0
draft-ietf-snmpv2-intro-ds,True,False,False,6
draft-ietf-snmpv2-conf-ds,True,False,False,5
draft-ietf-snmpv2-tc-ds,True,False,False,6
draft-ietf-snmpv2-smi-ds,True,False,False,4
draft-ietf-snmpv2-adminv2-ds,False,True,False,1
draft-ietf-snmpv2-sec-ds,False,True,False,1
draft-ietf-snmpv2-party-ds,False,True,False,1
draft-ietf-snmpv2-proto-ds,True,False,False,5
draft-ietf-snmpv2-tm-ds,True,False,False,4
draft-ietf-snmpv2-m2m-ds,False,True,False,0
draft-ietf-snmpv2-coex-ds,True,False,False,3
draft-ietf-snmpv2-ip-ds,True,False,False,2
draft-ietf-snmpv2-tcp-ds,True,False,False,2
draft-ietf-snmpv2-udp-ds,True,False,False,2
draft-ietf-snmpv2-mib-ds,True,False,False,5
draft-ietf-pppext-xnscp,True,False,False,0
draft-ietf-asid-x500-url,True,False,False,2
draft-ietf-asid-user-friendly-dir,True,False,False,0
draft-ietf-asid-dist-names,True,False,False,0
draft-ietf-ripv2-md5,True,False,False,3
draft-ietf-payload-g7110,True,False,False,6
draft-ietf-html-fileupload,True,False,False,2
draft-ietf-asid-lightdirect,True,False,False,0
draft-ietf-asid-syntaxes,True,False,False,0
draft-ietf-bmwg-methodology,True,False,False,2
draft-ietf-bmwg-overallperf,False,True,False,0
draft-ietf-dhc-dhcp,True,False,False,8
draft-ietf-cat-gssv2,True,False,False,7
draft-ietf-pppext-encryption,True,False,False,4
draft-ietf-ripv2-ripng,False,True,False,0
draft-ietf-ngtrans-trans-mech,True,False,False,1
draft-ietf-dnssec-as-map,False,True,False,5
draft-ietf-ngtrans-routing-aspects,True,False,False,2
draft-ietf-uri-urc-req,False,True,False,0
draft-ietf-ipngwg-unicast-addr-fmt,True,False,False,3
draft-ietf-idr-idrp-v4v6,False,True,False,2
draft-ietf-pppext-lzs-dcp,True,False,False,1
draft-ietf-pppext-dce-compress,True,False,False,0
draft-ietf-ids-x500-pds-directory,True,False,False,0
draft-ietf-dnsind-ixfr,True,False,False,6
draft-ietf-uri-url-irp,True,False,False,4
draft-ietf-idr-bgp4-experience,True,False,False,0
draft-ietf-idr-bgp4-analysis,True,False,False,0
draft-ietf-ospf-ipv6-ext,False,True,False,0
draft-ietf-cat-idup-gss,True,False,False,10
draft-ietf-dhc-v4configuration,False,True,False,6
draft-ietf-html-spec,True,False,False,5
draft-ietf-grow-filtering-threats,True,False,False,8
draft-ietf-avt-jpeg,True,False,False,3
draft-ietf-ospf-overflow,True,False,False,0
draft-ietf-imap-status,False,True,False,2
draft-ietf-cat-kerberos-passwords,False,True,False,4
draft-ietf-mobileip-optim,False,True,False,11
draft-ietf-rreq-cidr,True,False,False,2
draft-ietf-dnsind-notify,True,False,False,7
draft-ietf-wts-shttp,True,False,False,6
draft-ietf-softwire-lw4over6,True,False,False,13
draft-ietf-whip-reqs-summary,False,True,False,1
draft-ietf-tftpexts-options,True,False,False,0
draft-ietf-bgp-app,True,False,False,0
draft-ietf-idr-bgp4,True,False,False,26
draft-ietf-tftpexts-analysis,True,False,False,0
draft-ietf-notary-status,True,False,False,3
draft-ietf-ipngwg-icmp,True,False,False,2
draft-ietf-ipsec-esp-des-cbc,True,False,False,3
draft-ietf-ipsec-ah-md5,True,False,False,3
draft-ietf-pppext-dncp,True,False,False,0
draft-ietf-mailext-mime-check,True,False,False,2
draft-ietf-uri-url-mailserver,False,True,False,1
draft-ietf-mailext-smtpas,False,True,False,0
draft-ietf-mimesgml-related,True,False,False,3
draft-ietf-snmp-isdn-cisco,False,True,False,0
draft-ietf-dhc-dhcpv6,True,False,False,28
draft-ietf-addrconf-ipv6-auto,True,False,False,7
draft-ietf-dnsind-dynDNS,True,False,False,10
draft-ietf-pppext-ipcp-network,False,True,False,4
draft-ietf-nimrod-mobility,True,False,False,1
draft-ietf-nimrod-multicast,True,False,False,1
draft-ietf-uri-url-finger,False,True,False,2
draft-ietf-idr-rifs,False,True,False,0
draft-ietf-opstat-oper-model,True,False,False,0
draft-ietf-mailext-mail-attributes,True,False,False,6
draft-ietf-mailext-new-fields,False,True,False,15
draft-ietf-ion-nhrp-appl,True,False,False,1
draft-ietf-cat-kerberos-pk-init,True,False,False,34
draft-ietf-cat-gssv2-cbind,True,False,False,9
draft-ietf-http-v10-spec,True,False,False,4
draft-ietf-ipngwg-addr-arch,True,False,False,2
draft-ietf-http-digest-aa,True,False,False,4
draft-ietf-asid-ldap-format,True,False,False,3
draft-ietf-rolc-nhrp-mib,False,True,False,0
draft-ietf-rip-demand-rip,False,True,False,0
draft-ietf-snmpv2-scm-ds,False,True,False,0
draft-ietf-snmpv2-bcm-ds,False,True,False,0
draft-ietf-uri-urn-path,False,True,False,0
draft-ietf-aft-username-password,True,False,False,1
draft-ietf-uri-yaurn,False,True,False,0
draft-ietf-ipsec-isakmp,True,False,False,9
draft-ietf-idr-bgp-metrics,False,True,False,0
draft-ietf-idmr-mtree,False,True,False,0
draft-ietf-rip-demand-rip-appl,False,True,False,0
draft-ietf-aft-gssapi,True,False,False,2
draft-ietf-ipsec-auth,True,False,False,1
draft-ietf-ipsec-esp,True,False,False,0
draft-ietf-atommib-atm2,True,False,False,19
draft-ietf-idmr-dvmrp-mib,False,True,False,11
draft-ietf-cat-wingss,False,True,False,0
draft-ietf-intserv-svc-template,True,False,False,2
draft-ietf-intserv-control-del-svc,False,True,False,2
draft-ietf-intserv-predictive-svc,False,True,False,1
draft-ietf-intserv-guaranteed-svc,True,False,False,7
draft-ietf-sdr-packet-spec,True,False,False,1
draft-ietf-rip-ripng,True,False,False,3
draft-ietf-mmusic-sdp,True,False,False,6
draft-ietf-cat-idup-cbind,False,True,False,6
draft-ietf-pppext-eap-auth,True,False,False,2
draft-ietf-pppext-public-key,False,True,False,0
draft-ietf-http-mda,False,True,False,0
draft-ietf-wts-requirements,True,False,False,1
draft-ietf-idr-communities,True,False,False,0
draft-ietf-rsvp-md5,True,False,False,8
draft-ietf-smtpext-size,True,False,False,1
draft-ietf-mailext-acc-url,True,False,False,1
draft-ietf-822ext-mime-imt,True,False,False,4
draft-ietf-822ext-mime-conf,True,False,False,5
draft-ietf-edi-faq,True,False,False,0
draft-ietf-ion-bcast,True,False,False,5
draft-ietf-html-specv3,False,True,False,0
draft-ietf-uri-urc-trivial,False,True,False,0
draft-ietf-uri-urn-res-descript,False,True,False,0
draft-ietf-uri-urn-syntax,False,True,False,0
draft-ietf-uri-urn-x-dns-2,False,True,False,0
draft-ietf-html-charset-harmful,False,True,False,0
draft-ietf-rmonmib-rmon2,False,True,False,3
draft-ietf-cat-altftp,False,True,False,0
draft-ietf-idr-bgp-dpa,False,True,False,5
draft-ietf-idr-symm-multi-prov,False,True,False,2
draft-ietf-idr-dpa-application,False,True,False,2
draft-ietf-822ext-mime-reg,True,False,False,3
draft-ietf-cidrd-addr-ownership,True,False,False,7
draft-ietf-run-netiquette-guide,True,False,False,1
draft-ietf-cidrd-appeal,True,False,False,3
draft-ietf-dnsind-classless-inaddr,True,False,False,3
draft-ietf-cidrd-classa,True,False,False,1
draft-ietf-pppext-des-encrypt,True,False,False,1
draft-ietf-mimesgml-encap,False,True,False,3
draft-ietf-mimesgml-access-cid,True,False,False,0
draft-ietf-dhc-options-1533update,True,False,False,5
draft-ietf-isis-te-metric-extensions,True,False,False,11
draft-ietf-uri-urn-resolution,False,True,False,1
draft-ietf-rmonmib-rmonmib-v2,True,False,False,2
draft-ietf-ipngwg-discovery,True,False,False,6
draft-ietf-entmib-entmib,True,False,False,6
draft-ietf-uri-urc-sgml,False,True,False,0
draft-ietf-isdnmib-snmp-isdn-mib,True,False,False,7
draft-ietf-http-range-retrieval,False,True,False,0
draft-ietf-uri-urn-res-thoughts,False,True,False,0
draft-ietf-idmr-cbt-arch,True,False,False,5
draft-ietf-uri-urn-handles,False,True,False,0
draft-ietf-nimrod-dns,False,True,False,1
draft-ietf-vgmib-interfaces-mib,True,False,False,6
draft-ietf-vgmib-repeater-dev,True,False,False,4
draft-ietf-rsvp-routing,False,True,False,2
draft-ietf-http-ses-ext,False,True,False,1
draft-ietf-cat-snego,True,False,False,8
draft-ietf-roll-applicability-home-building,True,False,False,12
draft-ietf-httpauth-hoba,True,False,False,10
draft-ietf-mixer-bodymap,True,False,False,6
draft-ietf-cat-pim,False,True,False,1
draft-ietf-atommib-atm2TC,True,False,False,9
draft-ietf-avt-mpeg,True,False,False,2
draft-ietf-uri-urn-issues,False,True,False,0
draft-ietf-cat-fipsjjjgss,False,True,False,0
draft-ietf-asid-name-context,False,True,False,0
draft-ietf-mobileip-ip4inip4,True,False,False,3
draft-ietf-mobileip-minenc,True,False,False,2
draft-ietf-ipatm-arch,False,True,False,0
draft-ietf-cidrd-private-addr,True,False,False,5
draft-ietf-html-tables,True,False,False,5
draft-ietf-mmusic-agree,False,True,False,0
draft-ietf-uri-roy-urn-urc,False,True,False,0
draft-ietf-ssh-handbook,True,False,False,4
draft-ietf-radius-accounting,True,False,False,4
draft-ietf-radius-radius,True,False,False,4
draft-ietf-asid-mime-direct,True,False,False,7
draft-ietf-asid-ldap-cache,False,True,False,1
draft-ietf-asid-pgp,False,True,False,2
draft-ietf-ipngwg-ethernet-ntwrks,True,False,False,2
draft-ietf-html-i18n,True,False,False,4
draft-ietf-ipngwg-fddi-ntwrks,True,False,False,3
draft-ietf-uri-urn-madsen-critique,False,True,False,0
draft-ietf-ipngwg-nsap-ipv6,True,False,False,1
draft-ietf-idmr-igmp-v2,True,False,False,7
draft-ietf-rip-trigger-rip,True,False,False,1
draft-ietf-ion-ipv6nd,False,True,False,0
draft-ietf-ipngwg-test-addr-alloc,True,False,False,0
draft-ietf-ion-ipatm-classic2,True,False,False,3
draft-ietf-ipngwg-token-ring,False,True,False,0
draft-ietf-idmr-pim-sm-spec,True,False,False,9
draft-ietf-poised95-std-proc-3,True,False,False,6
draft-ietf-poised95-nomcom,True,False,False,4
draft-ietf-grip-framework-irt,True,False,False,7
draft-ietf-mimesgml-exch,False,True,False,2
draft-ietf-rolc-apr,True,False,False,3
draft-ietf-ipsec-photuris-ext,False,True,False,1
draft-ietf-ids-jennings,True,False,False,0
draft-ietf-pppext-deflate,True,False,False,0
draft-ietf-ipsec-skip,False,True,False,6
draft-ietf-httpauth-mutual,True,False,False,11
draft-ietf-receipt-mdn,True,False,False,7
draft-ietf-mpls-rsvp-te-hsmp-lsp,False,True,False,1
draft-ietf-isdnmib-dial-control,True,False,False,4
draft-ietf-dlswmib-mib,True,False,False,9
draft-ietf-rip-trigger-analysis,True,False,False,1
draft-ietf-mimesgml-types,True,False,False,0
draft-ietf-ids-x500-intro-dir,False,True,False,0
draft-ietf-idr-bgp4-op-experience,False,True,False,2
draft-ietf-idr-bgp4-stdreport1,False,True,False,2
draft-ietf-trunkmib-ds1-mib,True,False,False,9
draft-ietf-trunkmib-ds3-mib,True,False,False,8
draft-ietf-drums-smtpupd,True,False,False,13
draft-ietf-wts-gssapi,False,True,False,0
draft-ietf-ipngwg-pmtuv6,True,False,False,3
draft-ietf-idmr-traceroute-ipm,False,True,False,7
draft-ietf-idr-bgp4-mib,True,False,False,15
draft-ietf-intserv-charac,True,False,False,2
draft-ietf-pppext-wcp,False,True,False,0
draft-ietf-intserv-hetero,False,True,False,0
draft-ietf-rmonmib-rmonprot,True,False,False,2
draft-ietf-madman-mail-monitor-mib,True,False,False,5
draft-ietf-madman-nsm-mib,True,False,False,6
draft-ietf-rip-ripas,True,False,False,0
draft-ietf-ids-iwps-schema-spec,True,False,False,6
draft-ietf-mixer-images,True,False,False,0
draft-ietf-poised95-ietf-orgs,True,False,False,2
draft-ietf-mixer-fax,True,False,False,0
draft-ietf-rps-aspath,False,True,False,0
draft-ietf-rps-dpa,False,True,False,0
draft-ietf-cat-sesamemech,False,True,False,1
draft-ietf-mixer-oda,True,False,False,0
draft-ietf-cat-xgssapi-acc-cntrl,False,True,False,3
draft-ietf-asid-leafnonleaf,False,True,False,0
draft-ietf-isn-4-schools,True,False,False,0
draft-ietf-rsvp-mib,True,False,False,11
draft-ietf-intserv-mib,True,False,False,11
draft-ietf-pppext-eaprsa,False,True,False,7
draft-ietf-ion-mib,True,False,False,6
draft-ietf-pppext-chap-ds,True,False,False,0
draft-ietf-pppext-lqm-ds,True,False,False,0
draft-ietf-nimrod-eid,False,True,False,0
draft-ietf-ipngwg-ipv6-tunnel,True,False,False,7
draft-ietf-pkix-ipki,False,True,False,0
draft-ietf-html-style,False,True,False,1
draft-ietf-http-v11-spec,True,False,False,6
draft-ietf-dhc-v6opts,False,True,False,0
draft-ietf-html-cda,False,True,False,0
draft-ietf-st2-state,False,True,False,1
draft-ietf-intserv-ctrl-load-svc,True,False,False,4
draft-ietf-ids-iwps-user-rqmts,False,True,False,0
draft-ietf-madman-dsa-mib-1,True,False,False,10
draft-ietf-hubmib-mau-mib,True,False,False,4
draft-ietf-hubmib-repeater-dev,True,False,False,3
draft-ietf-ids-ph,True,False,False,4
draft-ietf-ospf-ospfv6,True,False,False,8
draft-ietf-ospf-opaque,True,False,False,5
draft-ietf-httpbis-header-compression,True,False,False,12
draft-ietf-isis-prefix-attributes,True,False,False,4
draft-ietf-intserv-data-encoding,False,True,False,1
draft-ietf-tls-ssl-version3,False,True,False,0
draft-ietf-mobileip-appl,True,False,False,2
draft-ietf-pier-solicitation,True,False,False,0
draft-ietf-mobileip-mib-mn,False,True,False,1
draft-ietf-mobileip-mib-fa,False,True,False,1
draft-ietf-mobileip-mib-ha,False,True,False,1
draft-ietf-mobileip-mib-sec,False,True,False,1
draft-ietf-asid-string-filter,True,False,False,0
draft-ietf-pktway-protocol-eep-spec,False,True,False,3
draft-ietf-ipsec-skip-x509,False,True,False,0
draft-ietf-ipsec-skip-udh,False,True,False,1
draft-ietf-ipsec-cdp,False,True,False,1
draft-ietf-ipsec-skip-adp,False,True,False,0
draft-ietf-ipsec-skip-mc,False,True,False,0
draft-ietf-ipngwg-pppext-ipv6cp,True,False,False,3
draft-ietf-rolc-r2r-nhrp,False,True,False,0
draft-ietf-pppext-bacp,True,False,False,5
draft-ietf-mixer-postscript,True,False,False,0
draft-ietf-html-relrev,False,True,False,0
draft-ietf-poised95-isoc,True,False,False,2
draft-ietf-atommib-test,False,True,False,6
draft-ietf-idmr-pim-dm-spec,False,True,False,8
draft-ietf-ids-x500-imps,True,False,False,4
draft-ietf-ids-root-naming,True,False,False,1
draft-ietf-idr-community-usage,True,False,False,0
draft-ietf-pppext-snacp,True,False,False,1
draft-ietf-tcplw-sack,True,False,False,2
draft-ietf-softwire-map-radius,True,False,False,26
draft-ietf-ippm-twamp-time-format,True,False,False,6
draft-ietf-mobileip-ipv6,True,False,False,24
draft-ietf-idr-route-reflect,True,False,False,2
draft-ietf-ifmib-mib,True,False,False,5
draft-ietf-applmib-sysapplmib,True,False,False,8
draft-ietf-ippm-model-based-metrics,True,False,False,13
draft-ietf-asid-mime-person,False,True,False,0
draft-ietf-asid-mime-centroid,False,True,False,0
draft-ietf-rolc-pim-atm,False,True,False,0
draft-ietf-dhc-new-options,True,False,False,5
draft-ietf-trunkmib-ds0-mib,True,False,False,8
draft-ietf-dnsind-serial,True,False,False,2
draft-ietf-dhc-dhcp-dns,False,True,False,12
draft-ietf-ipngwg-iid,False,True,False,2
draft-ietf-bmwg-ethernet-switches,False,True,False,1
draft-ietf-dhc-authentication,True,False,False,16
draft-ietf-dhc-options-opt127,False,True,False,3
draft-ietf-dhc-fqdn-opt,False,True,False,3
draft-ietf-wts-shtml,True,False,False,5
draft-ietf-rtfm-acct-arch-report,True,False,False,0
draft-ietf-bridge-mib,False,True,False,0
draft-ietf-dhc-dhcpv6exts,False,True,False,12
draft-ietf-ipsec-oakley,True,False,False,1
draft-ietf-dnsind-2ndry,True,False,False,6
draft-ietf-dnsind-clarify,True,False,False,8
draft-ietf-pier-solicitation2,False,True,False,0
draft-ietf-userglos-glossary2,True,False,False,1
draft-ietf-dnsind-expires,False,True,False,0
draft-ietf-bridge-sr-obj,False,True,False,0
draft-ietf-bridge-sr-smiv2-obj,False,True,False,0
draft-ietf-asid-whois-url,False,True,False,2
draft-ietf-ipsec-skip-pfs,False,True,False,0
draft-ietf-idmr-dvmrp-v3,False,True,False,11
draft-ietf-pppext-spoof,False,True,False,0
draft-ietf-ipsec-esp-des-md5,False,True,False,2
draft-ietf-ion-scsp,True,False,False,4
draft-ietf-find-cip,False,True,False,1
draft-ietf-ion-marsmcs,True,False,False,1
draft-ietf-pkix-ipki-part1,True,False,False,11
draft-ietf-nimrod-fun-pro-spec,False,True,False,0
draft-ietf-mmusic-scip,False,True,False,0
draft-ietf-dnssec-update,True,False,False,3
draft-ietf-dnssec-ddi,True,False,False,6
draft-ietf-cidrd-mktbased-alloc,False,True,False,0
draft-ietf-rps-location,False,True,False,0
draft-ietf-http-negotiation,True,False,False,5
draft-ietf-http-state-mgmt,True,False,False,6
draft-ietf-pppext-lcpext-ds,False,True,False,3
draft-ietf-ipsec-dss-cert,False,True,False,0
draft-ietf-rsvp-diagnostic-msgs,True,False,False,8
draft-ietf-ion-sig-uni4.0,True,False,False,4
draft-ietf-atommib-acct,True,False,False,6
draft-ietf-idr-community,False,True,False,0
draft-ietf-asid-ldapv3-attributes,True,False,False,7
draft-ietf-asid-mime-ber,False,True,False,0
draft-ietf-asid-ldapv3-mime,False,True,False,0
draft-ietf-asid-ldapv3-protocol,True,False,False,9
draft-ietf-fddimib-objects-v2,False,True,False,1
draft-ietf-idr-rdc-config,False,True,False,1
draft-ietf-drums-abnf,True,False,False,4
draft-ietf-snanau-naumib,False,True,False,0
draft-ietf-snanau-appnmib,True,False,False,3
draft-ietf-rsvp-policy-lpm,False,True,False,0
draft-ietf-idr-bgp-confed,True,False,False,0
draft-ietf-ipsec-hmac-md5,True,False,False,0
draft-ietf-madman-alarmmib,False,True,False,1
draft-ietf-atommib-atm1ng,True,False,False,6
draft-ietf-opsawg-large-flow-load-balancing,True,False,False,15
draft-ietf-atommib-perfhistTC,True,False,False,5
draft-ietf-atommib-sonetng,True,False,False,5
draft-ietf-trunkmib-dds-mib,False,True,False,0
draft-ietf-pier-consider,False,True,False,0
draft-ietf-idmr-cbt-br-spec,False,True,False,2
draft-ietf-isis-3way,True,False,False,5
draft-ietf-dhc-renumbering,False,True,False,0
draft-ietf-mobileip-mib,True,False,False,0
draft-ietf-pier-rr,True,False,False,2
draft-ietf-mhtml-spec,True,False,False,5
draft-ietf-ion-ipv6,True,False,False,2
draft-ietf-avt-rtp-payload,True,False,False,4
draft-ietf-ipsec-ah-hmac-md5,True,False,False,3
draft-ietf-ipsec-ah-hmac-sha,False,True,False,4
draft-ietf-ipsec-ciph-des3,False,True,False,0
draft-ietf-mhtml-info,False,True,False,11
draft-ietf-ids-ds-bcp,True,False,False,4
draft-ietf-rtfm-acct-experiences,True,False,False,0
draft-ietf-mhtml-related,True,False,False,0
draft-ietf-asid-ldapv2-protocol,False,True,False,0
draft-ietf-asid-ldapv2-attributes,False,True,False,0
draft-ietf-asid-mime-vcard,True,False,False,7
draft-ietf-dnsind-defupd,False,True,False,0
draft-ietf-ids-dnsnames,True,False,False,2
draft-ietf-ifmib-testmib,False,True,False,6
draft-ietf-trunkmib-ds1-supp,False,True,False,0
draft-ietf-822ext-mime-hdrs,True,False,False,0
draft-ietf-svrloc-discovery,False,True,False,11
draft-ietf-ion-ipv6-nbma,False,True,False,0
